slot_id,date,day_of_week,is_weekend,court_id,start_hour,end_hour,demand_segment,target_occupancy_rate,is_booked,price_vnd,variable_cost_vnd,revenue_vnd,contribution_vnd
2026-06-07_20_C06,2026-06-07,Sunday,1,C06,20,21,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_20_C07,2026-06-07,Sunday,1,C07,20,21,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_20_C08,2026-06-07,Sunday,1,C08,20,21,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_20_C09,2026-06-07,Sunday,1,C09,20,21,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_20_C10,2026-06-07,Sunday,1,C10,20,21,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C01,2026-06-07,Sunday,1,C01,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C02,2026-06-07,Sunday,1,C02,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C03,2026-06-07,Sunday,1,C03,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C04,2026-06-07,Sunday,1,C04,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C05,2026-06-07,Sunday,1,C05,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C06,2026-06-07,Sunday,1,C06,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C07,2026-06-07,Sunday,1,C07,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C08,2026-06-07,Sunday,1,C08,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C09,2026-06-07,Sunday,1,C09,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-07_21_C10,2026-06-07,Sunday,1,C10,21,22,weekend_peak_16_plus,1,1,120000,60000,120000,60000
2026-06-08_06_C01,2026-06-08,Monday,0,C01,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C02,2026-06-08,Monday,0,C02,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C03,2026-06-08,Monday,0,C03,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C04,2026-06-08,Monday,0,C04,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C05,2026-06-08,Monday,0,C05,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C06,2026-06-08,Monday,0,C06,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C07,2026-06-08,Monday,0,C07,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C08,2026-06-08,Monday,0,C08,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C09,2026-06-08,Monday,0,C09,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_06_C10,2026-06-08,Monday,0,C10,6,7,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_07_C01,2026-06-08,Monday,0,C01,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C02,2026-06-08,Monday,0,C02,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C03,2026-06-08,Monday,0,C03,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C04,2026-06-08,Monday,0,C04,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C05,2026-06-08,Monday,0,C05,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C06,2026-06-08,Monday,0,C06,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C07,2026-06-08,Monday,0,C07,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C08,2026-06-08,Monday,0,C08,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C09,2026-06-08,Monday,0,C09,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_07_C10,2026-06-08,Monday,0,C10,7,8,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_08_C01,2026-06-08,Monday,0,C01,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_08_C02,2026-06-08,Monday,0,C02,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_08_C03,2026-06-08,Monday,0,C03,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_08_C04,2026-06-08,Monday,0,C04,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_08_C05,2026-06-08,Monday,0,C05,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_08_C06,2026-06-08,Monday,0,C06,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_08_C07,2026-06-08,Monday,0,C07,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_08_C08,2026-06-08,Monday,0,C08,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_08_C09,2026-06-08,Monday,0,C09,8,9,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_08_C10,2026-06-08,Monday,0,C10,8,9,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_09_C01,2026-06-08,Monday,0,C01,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_09_C02,2026-06-08,Monday,0,C02,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_09_C03,2026-06-08,Monday,0,C03,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_09_C04,2026-06-08,Monday,0,C04,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_09_C05,2026-06-08,Monday,0,C05,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_09_C06,2026-06-08,Monday,0,C06,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_09_C07,2026-06-08,Monday,0,C07,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_09_C08,2026-06-08,Monday,0,C08,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_09_C09,2026-06-08,Monday,0,C09,9,10,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_09_C10,2026-06-08,Monday,0,C10,9,10,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_10_C01,2026-06-08,Monday,0,C01,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_10_C02,2026-06-08,Monday,0,C02,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_10_C03,2026-06-08,Monday,0,C03,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_10_C04,2026-06-08,Monday,0,C04,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_10_C05,2026-06-08,Monday,0,C05,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_10_C06,2026-06-08,Monday,0,C06,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_10_C07,2026-06-08,Monday,0,C07,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_10_C08,2026-06-08,Monday,0,C08,10,11,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_10_C09,2026-06-08,Monday,0,C09,10,11,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_10_C10,2026-06-08,Monday,0,C10,10,11,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_11_C01,2026-06-08,Monday,0,C01,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_11_C02,2026-06-08,Monday,0,C02,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_11_C03,2026-06-08,Monday,0,C03,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_11_C04,2026-06-08,Monday,0,C04,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_11_C05,2026-06-08,Monday,0,C05,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_11_C06,2026-06-08,Monday,0,C06,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_11_C07,2026-06-08,Monday,0,C07,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_11_C08,2026-06-08,Monday,0,C08,11,12,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_11_C09,2026-06-08,Monday,0,C09,11,12,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_11_C10,2026-06-08,Monday,0,C10,11,12,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_12_C01,2026-06-08,Monday,0,C01,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_12_C02,2026-06-08,Monday,0,C02,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_12_C03,2026-06-08,Monday,0,C03,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_12_C04,2026-06-08,Monday,0,C04,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_12_C05,2026-06-08,Monday,0,C05,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_12_C06,2026-06-08,Monday,0,C06,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_12_C07,2026-06-08,Monday,0,C07,12,13,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_12_C08,2026-06-08,Monday,0,C08,12,13,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_12_C09,2026-06-08,Monday,0,C09,12,13,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_12_C10,2026-06-08,Monday,0,C10,12,13,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_13_C01,2026-06-08,Monday,0,C01,13,14,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_13_C02,2026-06-08,Monday,0,C02,13,14,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_13_C03,2026-06-08,Monday,0,C03,13,14,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_13_C04,2026-06-08,Monday,0,C04,13,14,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_13_C05,2026-06-08,Monday,0,C05,13,14,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_13_C06,2026-06-08,Monday,0,C06,13,14,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_13_C07,2026-06-08,Monday,0,C07,13,14,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_13_C08,2026-06-08,Monday,0,C08,13,14,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_13_C09,2026-06-08,Monday,0,C09,13,14,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_13_C10,2026-06-08,Monday,0,C10,13,14,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_14_C01,2026-06-08,Monday,0,C01,14,15,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_14_C02,2026-06-08,Monday,0,C02,14,15,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_14_C03,2026-06-08,Monday,0,C03,14,15,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_14_C04,2026-06-08,Monday,0,C04,14,15,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_14_C05,2026-06-08,Monday,0,C05,14,15,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_14_C06,2026-06-08,Monday,0,C06,14,15,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_14_C07,2026-06-08,Monday,0,C07,14,15,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_14_C08,2026-06-08,Monday,0,C08,14,15,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_14_C09,2026-06-08,Monday,0,C09,14,15,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_14_C10,2026-06-08,Monday,0,C10,14,15,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_15_C01,2026-06-08,Monday,0,C01,15,16,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_15_C02,2026-06-08,Monday,0,C02,15,16,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_15_C03,2026-06-08,Monday,0,C03,15,16,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_15_C04,2026-06-08,Monday,0,C04,15,16,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_15_C05,2026-06-08,Monday,0,C05,15,16,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_15_C06,2026-06-08,Monday,0,C06,15,16,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_15_C07,2026-06-08,Monday,0,C07,15,16,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_15_C08,2026-06-08,Monday,0,C08,15,16,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_15_C09,2026-06-08,Monday,0,C09,15,16,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_15_C10,2026-06-08,Monday,0,C10,15,16,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_16_C01,2026-06-08,Monday,0,C01,16,17,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_16_C02,2026-06-08,Monday,0,C02,16,17,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_16_C03,2026-06-08,Monday,0,C03,16,17,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_16_C04,2026-06-08,Monday,0,C04,16,17,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_16_C05,2026-06-08,Monday,0,C05,16,17,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_16_C06,2026-06-08,Monday,0,C06,16,17,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_16_C07,2026-06-08,Monday,0,C07,16,17,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_16_C08,2026-06-08,Monday,0,C08,16,17,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_16_C09,2026-06-08,Monday,0,C09,16,17,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_16_C10,2026-06-08,Monday,0,C10,16,17,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_17_C01,2026-06-08,Monday,0,C01,17,18,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_17_C02,2026-06-08,Monday,0,C02,17,18,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_17_C03,2026-06-08,Monday,0,C03,17,18,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-08_17_C04,2026-06-08,Monday,0,C04,17,18,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_17_C05,2026-06-08,Monday,0,C05,17,18,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_17_C06,2026-06-08,Monday,0,C06,17,18,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_17_C07,2026-06-08,Monday,0,C07,17,18,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_17_C08,2026-06-08,Monday,0,C08,17,18,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_17_C09,2026-06-08,Monday,0,C09,17,18,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_17_C10,2026-06-08,Monday,0,C10,17,18,other_off_peak,0.4,0,120000,0,0,0
2026-06-08_18_C01,2026-06-08,Monday,0,C01,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C02,2026-06-08,Monday,0,C02,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C03,2026-06-08,Monday,0,C03,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C04,2026-06-08,Monday,0,C04,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C05,2026-06-08,Monday,0,C05,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C06,2026-06-08,Monday,0,C06,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C07,2026-06-08,Monday,0,C07,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C08,2026-06-08,Monday,0,C08,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C09,2026-06-08,Monday,0,C09,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_18_C10,2026-06-08,Monday,0,C10,18,19,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C01,2026-06-08,Monday,0,C01,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C02,2026-06-08,Monday,0,C02,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C03,2026-06-08,Monday,0,C03,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C04,2026-06-08,Monday,0,C04,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C05,2026-06-08,Monday,0,C05,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C06,2026-06-08,Monday,0,C06,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C07,2026-06-08,Monday,0,C07,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C08,2026-06-08,Monday,0,C08,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C09,2026-06-08,Monday,0,C09,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_19_C10,2026-06-08,Monday,0,C10,19,20,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C01,2026-06-08,Monday,0,C01,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C02,2026-06-08,Monday,0,C02,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C03,2026-06-08,Monday,0,C03,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C04,2026-06-08,Monday,0,C04,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C05,2026-06-08,Monday,0,C05,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C06,2026-06-08,Monday,0,C06,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C07,2026-06-08,Monday,0,C07,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C08,2026-06-08,Monday,0,C08,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C09,2026-06-08,Monday,0,C09,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_20_C10,2026-06-08,Monday,0,C10,20,21,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C01,2026-06-08,Monday,0,C01,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C02,2026-06-08,Monday,0,C02,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C03,2026-06-08,Monday,0,C03,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C04,2026-06-08,Monday,0,C04,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C05,2026-06-08,Monday,0,C05,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C06,2026-06-08,Monday,0,C06,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C07,2026-06-08,Monday,0,C07,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C08,2026-06-08,Monday,0,C08,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C09,2026-06-08,Monday,0,C09,21,22,weekday_evening_18_plus,0.7,1,120000,60000,120000,60000
2026-06-08_21_C10,2026-06-08,Monday,0,C10,21,22,weekday_evening_18_plus,0.7,0,120000,0,0,0
2026-06-09_06_C01,2026-06-09,Tuesday,0,C01,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C02,2026-06-09,Tuesday,0,C02,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C03,2026-06-09,Tuesday,0,C03,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C04,2026-06-09,Tuesday,0,C04,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C05,2026-06-09,Tuesday,0,C05,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C06,2026-06-09,Tuesday,0,C06,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C07,2026-06-09,Tuesday,0,C07,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C08,2026-06-09,Tuesday,0,C08,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C09,2026-06-09,Tuesday,0,C09,6,7,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_06_C10,2026-06-09,Tuesday,0,C10,6,7,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_07_C01,2026-06-09,Tuesday,0,C01,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_07_C02,2026-06-09,Tuesday,0,C02,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_07_C03,2026-06-09,Tuesday,0,C03,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_07_C04,2026-06-09,Tuesday,0,C04,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_07_C05,2026-06-09,Tuesday,0,C05,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_07_C06,2026-06-09,Tuesday,0,C06,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_07_C07,2026-06-09,Tuesday,0,C07,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_07_C08,2026-06-09,Tuesday,0,C08,7,8,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_07_C09,2026-06-09,Tuesday,0,C09,7,8,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_07_C10,2026-06-09,Tuesday,0,C10,7,8,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_08_C01,2026-06-09,Tuesday,0,C01,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_08_C02,2026-06-09,Tuesday,0,C02,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_08_C03,2026-06-09,Tuesday,0,C03,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_08_C04,2026-06-09,Tuesday,0,C04,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_08_C05,2026-06-09,Tuesday,0,C05,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_08_C06,2026-06-09,Tuesday,0,C06,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_08_C07,2026-06-09,Tuesday,0,C07,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_08_C08,2026-06-09,Tuesday,0,C08,8,9,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_08_C09,2026-06-09,Tuesday,0,C09,8,9,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_08_C10,2026-06-09,Tuesday,0,C10,8,9,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_09_C01,2026-06-09,Tuesday,0,C01,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_09_C02,2026-06-09,Tuesday,0,C02,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_09_C03,2026-06-09,Tuesday,0,C03,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_09_C04,2026-06-09,Tuesday,0,C04,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_09_C05,2026-06-09,Tuesday,0,C05,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_09_C06,2026-06-09,Tuesday,0,C06,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_09_C07,2026-06-09,Tuesday,0,C07,9,10,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_09_C08,2026-06-09,Tuesday,0,C08,9,10,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_09_C09,2026-06-09,Tuesday,0,C09,9,10,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_09_C10,2026-06-09,Tuesday,0,C10,9,10,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_10_C01,2026-06-09,Tuesday,0,C01,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_10_C02,2026-06-09,Tuesday,0,C02,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_10_C03,2026-06-09,Tuesday,0,C03,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_10_C04,2026-06-09,Tuesday,0,C04,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_10_C05,2026-06-09,Tuesday,0,C05,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_10_C06,2026-06-09,Tuesday,0,C06,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_10_C07,2026-06-09,Tuesday,0,C07,10,11,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_10_C08,2026-06-09,Tuesday,0,C08,10,11,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_10_C09,2026-06-09,Tuesday,0,C09,10,11,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_10_C10,2026-06-09,Tuesday,0,C10,10,11,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_11_C01,2026-06-09,Tuesday,0,C01,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_11_C02,2026-06-09,Tuesday,0,C02,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_11_C03,2026-06-09,Tuesday,0,C03,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_11_C04,2026-06-09,Tuesday,0,C04,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_11_C05,2026-06-09,Tuesday,0,C05,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_11_C06,2026-06-09,Tuesday,0,C06,11,12,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_11_C07,2026-06-09,Tuesday,0,C07,11,12,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_11_C08,2026-06-09,Tuesday,0,C08,11,12,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_11_C09,2026-06-09,Tuesday,0,C09,11,12,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_11_C10,2026-06-09,Tuesday,0,C10,11,12,other_off_peak,0.4,0,120000,0,0,0
2026-06-09_12_C01,2026-06-09,Tuesday,0,C01,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_12_C02,2026-06-09,Tuesday,0,C02,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_12_C03,2026-06-09,Tuesday,0,C03,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_12_C04,2026-06-09,Tuesday,0,C04,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
2026-06-09_12_C05,2026-06-09,Tuesday,0,C05,12,13,other_off_peak,0.4,1,120000,60000,120000,60000
